seq,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
2171,2/17/17,3/17/17,40,BJRI,Call,0.7,0.399,37.299999,0.076659822,0.403125522,-0.004125522
2172,2/17/17,3/17/17,210,CACC,Put,20.5,0.3996,191.990005,0.076659822,0.395550724,0.004049276
2173,2/17/17,3/3/17,9.5,GPRO,Call,0.18,0.39981,9.25,0.038329911,0.392367786,0.007442214
2174,2/17/17,1/18/19,47,CTRP,Put,10.3,0.4,45.630001,1.916495551,0.390988106,0.009011894
2175,2/17/17,1/19/18,150,ILMN,Call,32,0.40015,163.369995,0.919917864,0.409555208,-0.009405208
2176,2/17/17,5/19/17,130,GWPH,Put,10.5,0.40053,129.589996,0.249144422,0.402358878,-0.001828878
2177,2/17/17,9/15/17,130,INCY,Call,11,0.40074,120.489998,0.574948665,0.401710937,-0.000970937
2178,2/17/17,8/18/17,23,IDTI,Put,2,0.40147,24.42,0.498288843,0.402431625,-0.000961625
2179,2/17/17,6/16/17,5,GSVC,Call,0.75,0.40155,5.45,0.325804244,0.410861315,-0.009311315
2180,2/17/17,1/19/18,110,INCY,Call,23.95,0.40195,120.489998,0.919917864,0.410175075,-0.008225075
2181,2/17/17,8/18/17,23,IDTI,Call,3.54,0.40301,24.42,0.498288843,0.412172774,-0.009162774
2182,2/17/17,3/3/17,140,JAZZ,Call,3.05,0.40303,137.190002,0.038329911,0.397288675,0.005741325
2183,2/17/17,3/10/17,11,FEYE,Call,0.97,0.40318,11.83,0.057494867,0.395391472,0.007788528
2184,2/17/17,6/16/17,7.5,HWCC,Call,0.45,0.40503,7,0.325804244,0.404589554,0.000440446
2185,2/17/17,3/10/17,12,FEYE,Call,0.39,0.40786,11.83,0.057494867,0.411342853,-0.003482853
2186,2/17/17,6/16/17,50,CRUS,Call,7.95,0.40806,55.330002,0.325804244,0.398705538,0.009354462
2187,2/17/17,4/21/17,45,EFII,Put,2.2,0.40864,47.009998,0.1724846,0.409776137,-0.001136137
2188,2/17/17,3/10/17,53,AMBA,Call,3.63,0.40866,55.470001,0.057494867,0.417449678,-0.008789678
2189,2/17/17,6/16/17,11,AMKR,Call,0.59,0.40946,10.05,0.325804244,0.413314274,-0.003854274
2190,2/17/17,5/19/17,200,COHR,Call,13,0.40982,193.600006,0.249144422,0.406366376,0.003453624
2191,2/17/17,2/24/17,40.5,CALM,Call,0.25,0.41052,38.650002,0.019164956,0.403849688,0.006670312
2192,2/17/17,3/3/17,10,GPRO,Call,0.07,0.4107,9.25,0.038329911,0.413848378,-0.003148378
2193,2/17/17,8/18/17,175,COHR,Call,32.02,0.41316,193.600006,0.498288843,0.409846805,0.003313195
2194,2/17/17,3/17/17,32.5,CHUY,Call,0.56,0.41402,30.15,0.076659822,0.415589812,-0.001569812
2195,2/17/17,5/19/17,22.5,AMBC,Call,1.9,0.41483,22.5,0.249144422,0.421975527,-0.007145527
2196,2/17/17,9/15/17,55,CRUS,Put,6.8,0.41502,55.330002,0.574948665,0.424382061,-0.009362061
2197,2/17/17,3/17/17,65,ASTE,Put,1.05,0.41592,70.449997,0.076659822,0.406005179,0.009914821
2198,2/17/17,7/21/17,35,TWOU,Put,3.4,0.41765,35.93,0.421629021,0.424272431,-0.006622431
2199,2/17/17,7/21/17,35,TWOU,Put,3.4,0.41765,35.93,0.421629021,0.424272431,-0.006622431
2200,2/17/17,2/24/17,12.5,AMD,Put,0.08,0.41802,13.13,0.019164956,0.415353415,0.002666585
2201,2/17/17,6/16/17,125,INCY,Call,9.6,0.41859,120.489998,0.325804244,0.417339644,0.001250356
2202,2/17/17,3/17/17,35,CAR,Put,2.25,0.41915,33.759998,0.076659822,0.411301343,0.007848657
2203,2/17/17,8/18/17,55,ALKS,Put,6.56,0.421,54.57,0.498288843,0.417657442,0.003342558
2204,2/17/17,3/17/17,47,HA,Put,0.95,0.4214,50.299999,0.076659822,0.414843327,0.006556673
2205,2/17/17,5/19/17,22.5,AMBC,Put,1.85,0.42163,22.5,0.249144422,0.417037654,0.004592346
2206,2/17/17,5/19/17,40,ROCK,Call,3.5,0.42495,40.299999,0.249144422,0.416538001,0.008411999
2207,2/17/17,9/15/17,5,ALLT,Put,0.67,0.42546,4.92,0.574948665,0.426788985,-0.001328985
2208,2/17/17,3/17/17,22.5,CRAY,Call,0.55,0.426,21.299999,0.076659822,0.429882543,-0.003882543
2209,2/17/17,6/16/17,120,INCY,Call,12,0.42661,120.489998,0.325804244,0.427024255,-0.000414255
2210,2/17/17,6/16/17,32.5,FSLR,Call,4.55,0.4274,34.84,0.325804244,0.420544916,0.006855084
2211,2/17/17,1/19/18,35,CRZO,Put,6.5,0.42885,33.09,0.919917864,0.432673437,-0.003823437
2212,2/17/17,3/17/17,48,AMED,Put,2.28,0.42992,47.939999,0.076659822,0.426691989,0.003228011
2213,2/17/17,3/24/17,52.5,AMBA,Call,4.64,0.43028,55.470001,0.095824778,0.43547746,-0.00519746
2214,2/17/17,3/17/17,27.5,CHUY,Put,0.45,0.43181,30.15,0.076659822,0.43875217,-0.00694217
2215,2/17/17,7/21/17,5,CPSS,Put,0.55,0.43202,4.98,0.421629021,0.423591296,0.008428704
2216,2/17/17,7/21/17,11,INFN,Call,1.45,0.4323,11.36,0.421629021,0.433205841,-0.000905841
2217,2/17/17,3/10/17,13,FEYE,Call,0.13,0.43353,11.83,0.057494867,0.435707111,-0.002177111
2218,2/17/17,2/24/17,36.5,CALM,Put,0.21,0.43406,38.650002,0.019164956,0.437844312,-0.003784312
2219,2/17/17,3/17/17,20,CRAY,Call,1.78,0.43411,21.299999,0.076659822,0.435433673,-0.001323673
2220,2/17/17,3/17/17,45,ACHC,Call,1.1,0.43483,42.59,0.076659822,0.430676685,0.004153315
2221,2/17/17,3/10/17,10.5,INFN,Put,0.15,0.43519,11.36,0.057494867,0.438367509,-0.003177509
2222,2/17/17,3/3/17,11,FEYE,Put,0.11,0.43545,11.83,0.038329911,0.44217689,-0.00672689
2223,2/17/17,3/10/17,43,CTRP,Put,0.85,0.43708,45.630001,0.057494867,0.444761439,-0.007681439
2224,2/17/17,3/3/17,13,AMD,Call,0.52,0.43714,13.13,0.038329911,0.441813985,-0.004673985
2225,2/17/17,3/17/17,50,ALKS,Put,0.83,0.43731,54.57,0.076659822,0.42954752,0.00776248
2226,2/17/17,3/17/17,33,CAR,Call,2.06,0.43768,33.759998,0.076659822,0.446511161,-0.008831161
2227,2/17/17,1/19/18,50,CRUS,Put,6.3,0.43862,55.330002,0.919917864,0.441416914,-0.002796914
2228,2/17/17,3/10/17,35,CALM,Put,0.35,0.43886,38.650002,0.057494867,0.435717419,0.003142581
2229,2/17/17,3/17/17,75,DXCM,Put,1.25,0.43895,81.889999,0.076659822,0.431438085,0.007511915
2230,2/17/17,3/17/17,15,RAIL,Call,0.55,0.43903,14.62,0.076659822,0.44157861,-0.00254861
2231,2/17/17,7/21/17,11,INFN,Put,1.11,0.43953,11.36,0.421629021,0.44839031,-0.00886031
2232,2/17/17,5/19/17,24,BEAT,Put,1.65,0.44005,24.950001,0.249144422,0.43281023,0.00723977
2233,2/17/17,1/19/18,37,FIVE,Put,4.99,0.44088,39.740002,0.919917864,0.436078828,0.004801172
2234,2/17/17,3/10/17,42.5,CTRP,Put,0.7,0.44121,45.630001,0.057494867,0.442899877,-0.001689877
2235,2/17/17,1/19/18,125,GWPH,Put,19.15,0.44148,129.589996,0.919917864,0.448659657,-0.007179657
2236,2/17/17,6/16/17,120,INCY,Put,11.5,0.44224,120.489998,0.325804244,0.433851081,0.008388919
2237,2/17/17,3/17/17,19,FOSL,Put,0.34,0.44258,20.73,0.076659822,0.443330951,-0.000750951
2238,2/17/17,3/17/17,110,INCY,Put,1.85,0.44335,120.489998,0.076659822,0.441597784,0.001752216
2239,2/17/17,6/16/17,115,INCY,Put,9,0.44338,120.489998,0.325804244,0.434874487,0.008505513
2240,2/17/17,3/10/17,13,FEYE,Put,1.3,0.44533,11.83,0.057494867,0.440416305,0.004913695
2241,2/17/17,6/16/17,75,KALU,Put,4.7,0.44536,82.07,0.325804244,0.436380648,0.008979352
2242,2/17/17,2/24/17,79,EA,Put,0.11,0.44544,87.300003,0.019164956,0.442950241,0.002489759
2243,2/17/17,6/16/17,17.5,EXA,Call,1.05,0.4457,15.93,0.325804244,0.45159268,-0.00589268
2244,2/17/17,9/15/17,20,XOG,Put,3.2,0.44575,18.799999,0.574948665,0.44398421,0.00176579
2245,2/17/17,6/16/17,130,JAZZ,Put,9.98,0.44616,137.190002,0.325804244,0.440643205,0.005516795
2246,2/17/17,4/21/17,35,FSLR,Call,2.5,0.44654,34.84,0.1724846,0.444046077,0.002493923
2247,2/17/17,3/17/17,25,AMOT,Call,0.5,0.44712,23.24,0.076659822,0.440955846,0.006164154
2248,2/17/17,3/10/17,56,AMBA,Call,2.1,0.44871,55.470001,0.057494867,0.440670997,0.008039003
2249,2/17/17,3/10/17,58,AMBA,Call,1.4,0.45036,55.470001,0.057494867,0.452655225,-0.002295225
2250,2/17/17,3/17/17,40,CCOI,Put,1.15,0.45088,42.099998,0.076659822,0.449313843,0.001566157
2251,2/17/17,3/17/17,4.5,GRPN,Call,0.32,0.45094,4.66,0.076659822,0.455378124,-0.004438124
2252,2/17/17,3/3/17,37.5,BBBY,Put,0.26,0.45286,41.139999,0.038329911,0.450098955,0.002761045
2253,2/17/17,9/15/17,37.5,FSLR,Call,3.65,0.453,34.84,0.574948665,0.443355831,0.009644169
2254,2/17/17,3/24/17,36.5,FSLR,Call,1.32,0.4542,34.84,0.095824778,0.462956821,-0.008756821
2255,2/17/17,3/3/17,108,EXPE,Put,0.64,0.4547,119.410004,0.038329911,0.451992081,0.002707919
2256,2/17/17,3/17/17,20,CUTR,Call,1.5,0.45548,20.85,0.076659822,0.44988286,0.00559714
2257,2/17/17,6/16/17,37.5,FSLR,Call,2.53,0.45601,34.84,0.325804244,0.449148239,0.006861761
2258,2/17/17,3/24/17,54,AMBA,Put,2.37,0.45791,55.470001,0.095824778,0.453192172,0.004717828
2259,2/17/17,6/16/17,8,VNET,Call,0.55,0.45792,7.39,0.325804244,0.466483526,-0.008563526
2260,2/17/17,6/16/17,8,VNET,Call,0.55,0.45792,7.39,0.325804244,0.466483526,-0.008563526
2261,2/17/17,3/10/17,58.5,AMBA,Call,1.3,0.4587,55.470001,0.057494867,0.463774559,-0.005074559
2262,2/17/17,8/18/17,24,BEAT,Put,2.65,0.45874,24.950001,0.498288843,0.45655783,0.00218217
2263,2/17/17,8/18/17,35,CAR,Put,5,0.45918,33.759998,0.498288843,0.457004414,0.002175586
2264,2/17/17,3/3/17,13.5,AMD,Call,0.32,0.45949,13.13,0.038329911,0.463295498,-0.003805498
2265,2/17/17,3/3/17,28.5,JD,Put,0.52,0.46,29.85,0.038329911,0.466821721,-0.006821721
2266,2/17/17,3/24/17,55,AMBA,Put,2.85,0.46087,55.470001,0.095824778,0.45374967,0.00712033
2267,2/17/17,6/16/17,33,FNSR,Call,3.95,0.46093,33.75,0.325804244,0.466725777,-0.005795777
2268,2/17/17,2/24/17,175,BIDU,Put,1.2,0.46096,185.169998,0.019164956,0.463688897,-0.002728897
2269,2/17/17,8/18/17,37,CAR,Call,3.2,0.46246,33.759998,0.498288843,0.465051363,-0.002591363
2270,2/17/17,5/19/17,180,COHR,Put,11,0.46258,193.600006,0.249144422,0.459223925,0.003356075
2271,2/17/17,8/18/17,17,APLP,Call,2.78,0.46285,17.9,0.498288843,0.466313709,-0.003463709
2272,2/17/17,6/16/17,6,ARAY,Call,0.4,0.46329,5.55,0.325804244,0.453834031,0.009455969
2273,2/17/17,5/19/17,27,BEAT,Call,1.54,0.46418,24.950001,0.249144422,0.468596386,-0.004416386
2274,2/17/17,5/19/17,27,BEAT,Put,3.54,0.46467,24.950001,0.249144422,0.465219841,-0.000549841
2275,2/17/17,4/21/17,5,GRPN,Call,0.23,0.46531,4.66,0.1724846,0.468643653,-0.003333653
2276,2/17/17,3/10/17,59.5,AMBA,Call,1.04,0.46781,55.470001,0.057494867,0.466393696,0.001416304
2277,2/17/17,9/15/17,27.5,ALRM,Put,3.1,0.46793,29.27,0.574948665,0.463900209,0.004029791
2278,2/17/17,1/19/18,32.5,FSLR,Put,4.9,0.46823,34.84,0.919917864,0.476004949,-0.007774949
2279,2/17/17,7/21/17,35,CRZO,Put,5.1,0.46874,33.09,0.421629021,0.469233641,-0.000493641
2280,2/17/17,3/24/17,37,FSLR,Call,1.16,0.46907,34.84,0.095824778,0.464143477,0.004926523
2281,2/17/17,5/19/17,35,HOFT,Put,4.1,0.47028,33.150002,0.249144422,0.460307356,0.009972644
2282,2/17/17,5/19/17,35,CAR,Call,2.65,0.47115,33.759998,0.249144422,0.47072008,0.00042992
2283,2/17/17,1/19/18,55,AMBA,Put,9.4,0.47215,55.470001,0.919917864,0.466580107,0.005569893
2284,2/17/17,6/16/17,70,EGRX,Call,10,0.47261,74.120003,0.325804244,0.4710826,0.0015274
2285,2/17/17,3/3/17,56.5,CYBR,Call,0.65,0.47338,52.549999,0.038329911,0.480255865,-0.006875865
2286,2/17/17,4/21/17,4.5,GRPN,Put,0.28,0.47372,4.66,0.1724846,0.470068065,0.003651935
2287,2/17/17,1/19/18,140,ICPT,Call,19,0.47438,128.449997,0.919917864,0.473924179,0.000455821
2288,2/17/17,1/19/18,5,BV,Call,0.7,0.47502,4.65,0.919917864,0.467505341,0.007514659
2289,2/17/17,3/3/17,122,ALXN,Put,2,0.47679,128.820007,0.038329911,0.474145519,0.002644481
2290,2/17/17,3/10/17,12,AMD,Put,0.18,0.4806,13.13,0.057494867,0.481937692,-0.001337692
2291,2/17/17,6/16/17,10,HDNG,Put,0.7,0.48081,11,0.325804244,0.477576607,0.003233393
2292,2/17/17,2/24/17,170,BIDU,Put,0.52,0.48171,185.169998,0.019164956,0.47273701,0.00897299
2293,2/17/17,3/3/17,59,AMBA,Call,0.85,0.48182,55.470001,0.038329911,0.485944298,-0.004124298
2294,2/17/17,2/24/17,13,FEYE,Call,0.03,0.48212,11.83,0.019164956,0.483814107,-0.001694107
2295,2/17/17,2/24/17,187.5,BIDU,Put,6.27,0.4822,185.169998,0.019164956,0.488864126,-0.006664126
2296,2/17/17,2/24/17,51,CRUS,Put,0.19,0.48312,55.330002,0.019164956,0.482212073,0.000907927
2297,2/17/17,5/19/17,60,ALKS,Put,8.56,0.48318,54.57,0.249144422,0.481375919,0.001804081
2298,2/17/17,9/15/17,140,ICPT,Call,14.5,0.48375,128.449997,0.574948665,0.48573872,-0.00198872
2299,2/17/17,1/19/18,12,BLDR,Put,1.95,0.48383,12.51,0.919917864,0.478995006,0.004834994
2300,2/17/17,3/17/17,85,KALU,Put,6,0.48439,82.07,0.076659822,0.477383596,0.007006404
2301,2/17/17,6/16/17,7,VNET,Call,1,0.48476,7.39,0.325804244,0.479895983,0.004864017
2302,2/17/17,6/16/17,7,VNET,Call,1,0.48476,7.39,0.325804244,0.479895983,0.004864017
2303,2/17/17,8/18/17,35,CAR,Call,4.1,0.48507,33.759998,0.498288843,0.483662552,0.001407448
2304,2/17/17,9/15/17,10,HNRG,Put,1.8,0.4859,9.25,0.574948665,0.488030511,-0.002130511
2305,2/17/17,5/19/17,39,FIVE,Put,3.4,0.48681,39.740002,0.249144422,0.483799074,0.003010926
2306,2/17/17,1/18/19,25,GLNG,Call,7.8,0.48747,26.57,1.916495551,0.493433806,-0.005963806
2307,2/17/17,1/18/19,15,WATT,Call,4.3,0.48838,15.47,1.916495551,0.484983322,0.003396678
2308,2/17/17,4/21/17,37.5,FSLR,Put,4.4,0.49003,34.84,0.1724846,0.48493152,0.00509848
2309,2/17/17,3/10/17,53.5,AMBA,Put,1.68,0.49055,55.470001,0.057494867,0.48979624,0.00075376
2310,2/17/17,6/16/17,120,ICPT,Call,18.5,0.49208,128.449997,0.325804244,0.488122147,0.003957853
2311,2/17/17,3/3/17,53,AMBA,Call,3.53,0.49297,55.470001,0.038329911,0.485761266,0.007208734
2312,2/17/17,3/17/17,13,AMD,Call,0.77,0.49311,13.13,0.076659822,0.485826928,0.007283072
2313,2/17/17,2/24/17,15,CSIQ,Call,0.1,0.49313,14.12,0.019164956,0.488211047,0.004918953
2314,2/17/17,3/24/17,12.5,AMD,Put,0.5,0.49334,13.13,0.095824778,0.491612938,0.001727062
2315,2/17/17,3/17/17,42,COMM,Put,3.7,0.49415,39.450001,0.076659822,0.490885535,0.003264465
2316,2/17/17,6/16/17,34,FNSR,Call,3.78,0.49589,33.75,0.325804244,0.504700311,-0.008810311
2317,2/17/17,8/18/17,3,FTR,Put,0.3,0.49603,3.29,0.498288843,0.491798359,0.004231641
2318,2/17/17,6/16/17,22,FOSL,Call,1.88,0.49621,20.73,0.325804244,0.505432514,-0.009222514
2319,2/17/17,3/24/17,32.5,FSLR,Put,1.13,0.49663,34.84,0.095824778,0.506137535,-0.009507535
2320,2/17/17,3/17/17,14,AMD,Call,0.38,0.49846,13.13,0.076659822,0.489558512,0.008901488
2321,2/17/17,9/15/17,35,FSLR,Put,5.28,0.50121,34.84,0.574948665,0.500729528,0.000480472
2322,2/17/17,3/24/17,12,AMD,Put,0.33,0.50425,13.13,0.095824778,0.495845256,0.008404744
2323,2/17/17,3/3/17,57,AMBA,Call,1.55,0.50617,55.470001,0.038329911,0.507458183,-0.001288183
2324,2/17/17,9/15/17,25,GLNG,Call,4.82,0.50762,26.57,0.574948665,0.50978834,-0.00216834
2325,2/17/17,3/3/17,61,AMBA,Call,0.53,0.50852,55.470001,0.038329911,0.509496232,-0.000976232
2326,2/17/17,5/19/17,25,HEES,Put,2.81,0.50865,24.33,0.249144422,0.506107044,0.002542956
2327,2/17/17,6/16/17,22.5,AKRX,Call,2.2,0.50913,21.780001,0.325804244,0.503412946,0.005717054
2328,2/17/17,3/17/17,32.5,FSLR,Put,0.96,0.50916,34.84,0.076659822,0.514361757,-0.005201757
2329,2/17/17,1/19/18,20,AKRX,Call,5,0.51119,21.780001,0.919917864,0.506098368,0.005091632
2330,2/17/17,9/15/17,10,AMKR,Put,1.5,0.51176,10.05,0.574948665,0.511420029,0.000339971
2331,2/17/17,3/10/17,35.5,FSLR,Call,1.44,0.51227,34.84,0.057494867,0.519307922,-0.007037922
2332,2/17/17,6/16/17,20,FOSL,Put,2.03,0.51252,20.73,0.325804244,0.518154492,-0.005634492
2333,2/17/17,3/3/17,57.5,AMBA,Call,1.4,0.51389,55.470001,0.038329911,0.514390359,-0.000500359
2334,2/17/17,3/24/17,13.5,AMD,Put,1.05,0.51403,13.13,0.095824778,0.521284868,-0.007254868
2335,2/17/17,6/16/17,20,FOSL,Call,2.75,0.51422,20.73,0.325804244,0.508793874,0.005426126
2336,2/17/17,6/16/17,70,EGRX,Put,6.5,0.51483,74.120003,0.325804244,0.517309519,-0.002479519
2337,2/17/17,6/16/17,35,FSLR,Put,4.1,0.5155,34.84,0.325804244,0.511330194,0.004169806
2338,2/17/17,6/16/17,21,FOSL,Call,2.3,0.5155,20.73,0.325804244,0.510740547,0.004759453
2339,2/17/17,2/24/17,75.5,ESRX,Call,0.37,0.51582,69.970001,0.019164956,0.510452656,0.005367344
2340,2/17/17,3/10/17,5,GRPN,Call,0.11,0.51588,4.66,0.057494867,0.52577478,-0.00989478
2341,2/17/17,1/19/18,20,AKRX,Put,3.2,0.51653,21.780001,0.919917864,0.515539405,0.000990595
2342,2/17/17,3/3/17,7,HIMX,Put,0.31,0.51765,6.94,0.038329911,0.51403935,0.00361065
2343,2/17/17,7/21/17,4.5,GRPN,Call,0.71,0.52259,4.66,0.421629021,0.527080094,-0.004490094
2344,2/17/17,2/24/17,12.5,ENDP,Put,0.15,0.52441,13.08,0.019164956,0.524438664,-2.87E-05
2345,2/17/17,6/16/17,35,FNSR,Call,3.6,0.52579,33.75,0.325804244,0.535217293,-0.009427293
2346,2/17/17,9/15/17,13,FEYE,Put,2.56,0.52621,11.83,0.574948665,0.521433708,0.004776292
2347,2/17/17,3/3/17,7.5,HIMX,Call,0.1,0.52675,6.94,0.038329911,0.532850878,-0.006100878
2348,2/17/17,7/21/17,4.5,GRPN,Put,0.54,0.52733,4.66,0.421629021,0.526629312,0.000700688
2349,2/17/17,3/3/17,4.5,GRPN,Put,0.12,0.52741,4.66,0.038329911,0.530580735,-0.003170735
2350,2/17/17,3/10/17,53,AMBA,Put,1.7,0.52878,55.470001,0.057494867,0.533845524,-0.005065524
2351,2/17/17,6/16/17,135,ICPT,Call,13,0.52991,128.449997,0.325804244,0.534890389,-0.004980389
2352,2/17/17,3/10/17,51,AMBA,Put,1.05,0.53072,55.470001,0.057494867,0.535925191,-0.005205191
2353,2/17/17,9/15/17,20,FOSL,Call,3.6,0.53208,20.73,0.574948665,0.522146597,0.009933403
2354,2/17/17,3/17/17,7,AMSC,Put,0.61,0.53225,6.62,0.076659822,0.522952085,0.009297915
2355,2/17/17,3/3/17,51.5,AMBA,Put,0.8,0.53807,55.470001,0.038329911,0.539730435,-0.001660435
2356,2/17/17,5/19/17,7.5,HDSN,Put,0.71,0.54127,7.73,0.249144422,0.545556445,-0.004286445
2357,2/17/17,3/17/17,13,HALO,Call,0.6,0.54134,12.61,0.076659822,0.550299327,-0.008959327
2358,2/17/17,1/19/18,17,HZNP,Put,3.5,0.5437,16.969999,0.919917864,0.549777746,-0.006077746
2359,2/17/17,2/24/17,38,BBBY,Put,0.23,0.54447,41.139999,0.019164956,0.549695978,-0.005225978
2360,2/17/17,5/19/17,17,HZNP,Call,1.85,0.54472,16.969999,0.249144422,0.550351636,-0.005631636
2361,2/17/17,6/16/17,135,ICPT,Put,19.9,0.54699,128.449997,0.325804244,0.554368792,-0.007378792
2362,2/17/17,3/17/17,11,EMKR,Call,0.3,0.54715,10.15,0.076659822,0.544832184,0.002317816
2363,2/17/17,8/18/17,12,INSY,Call,1.4,0.5509,11.1,0.498288843,0.558509599,-0.007609599
2364,2/17/17,5/19/17,7.5,AXTI,Call,0.75,0.55249,7.35,0.249144422,0.555666663,-0.003176663
2365,2/17/17,1/19/18,25,JUNO,Call,4.2,0.55371,23.129999,0.919917864,0.554147761,-0.000437761
2366,2/17/17,1/18/19,17,HZNP,Put,5,0.55703,16.969999,1.916495551,0.556051178,0.000978822
2367,2/17/17,7/21/17,7.5,BCOV,Put,0.85,0.55896,8.05,0.421629021,0.554926439,0.004033561
2368,2/17/17,3/10/17,32,FSLR,Put,0.7,0.55968,34.84,0.057494867,0.555122294,0.004557706
2369,2/17/17,3/3/17,51,AMBA,Put,0.74,0.56037,55.470001,0.038329911,0.559813708,0.000556292
2370,2/17/17,3/17/17,120,ICPT,Put,4.2,0.56219,128.449997,0.076659822,0.563164959,-0.000974959
2371,2/17/17,3/17/17,8,VNET,Call,0.23,0.56312,7.39,0.076659822,0.557190233,0.005929767
2372,2/17/17,3/17/17,8,VNET,Call,0.23,0.56312,7.39,0.076659822,0.557190233,0.005929767
2373,2/17/17,8/18/17,60,AVXS,Call,9,0.56315,59.150002,0.498288843,0.561439888,0.001710112
2374,2/17/17,3/17/17,40,DXPE,Put,4.11,0.566,37.099998,0.076659822,0.563763071,0.002236929
2375,2/17/17,4/21/17,14,CSIQ,Call,1.4,0.56697,14.12,0.1724846,0.573787718,-0.006817718
2376,2/17/17,3/17/17,5,GSVC,Call,0.6,0.56724,5.45,0.076659822,0.564718295,0.002521705
2377,2/17/17,3/3/17,52,AMBA,Put,1.05,0.57129,55.470001,0.038329911,0.572188705,-0.000898705
2378,2/17/17,9/15/17,120,ICPT,Put,17.25,0.57202,128.449997,0.574948665,0.573935349,-0.001915349
2379,2/17/17,4/21/17,13,CSIQ,Put,0.8,0.57496,14.12,0.1724846,0.574906642,5.34E-05
2380,2/17/17,3/3/17,34.5,FSLR,Call,1.75,0.57568,34.84,0.038329911,0.580382758,-0.004702758
2381,2/17/17,3/17/17,50,ALNY,Put,4.1,0.57655,48.279999,0.076659822,0.58620261,-0.00965261
2382,2/17/17,3/17/17,2,GLUU,Put,0.1,0.57695,2.06,0.076659822,0.572023781,0.004926219
2383,2/17/17,6/16/17,18,DEPO,Call,1.6,0.57815,16.469999,0.325804244,0.582416887,-0.004266887
2384,2/17/17,8/18/17,4,CLMT,Call,0.6,0.58135,3.9,0.498288843,0.583826543,-0.002476543
2385,2/17/17,3/17/17,135,ICPT,Call,5.7,0.58459,128.449997,0.076659822,0.58917187,-0.00458187
2386,2/17/17,5/19/17,25,JUNO,Call,1.94,0.58874,23.129999,0.249144422,0.579161512,0.009578488
2387,2/17/17,3/17/17,11,INSY,Call,0.77,0.59182,11.1,0.076659822,0.587947382,0.003872618
2388,2/17/17,9/15/17,5,ASNA,Call,0.95,0.59241,5.11,0.574948665,0.585319666,0.007090334
2389,2/17/17,6/16/17,13,HALO,Put,1.9,0.59375,12.61,0.325804244,0.589483259,0.004266741
2390,2/17/17,7/21/17,49,IONS,Call,6.3,0.59622,46.939999,0.421629021,0.586570533,0.009649467
2391,2/17/17,6/16/17,7.5,DWSN,Put,0.85,0.59712,7.88,0.325804244,0.594078563,0.003041437
2392,2/17/17,2/24/17,262.5,BIIB,Put,1.43,0.5974,288.940002,0.019164956,0.603681265,-0.006281265
2393,2/17/17,3/17/17,14,CSIQ,Call,1,0.59799,14.12,0.076659822,0.603502034,-0.005512034
2394,2/17/17,5/19/17,4,CERS,Call,0.65,0.60003,4.29,0.249144422,0.594499921,0.005530079
2395,2/17/17,3/17/17,35,FNSR,Put,2.95,0.60187,33.75,0.076659822,0.600960992,0.000909008
2396,2/17/17,2/24/17,44.5,BBBY,Call,0.33,0.60242,41.139999,0.019164956,0.600760437,0.001659563
2397,2/17/17,2/24/17,40,ACAD,Call,1,0.60579,39.279999,0.019164956,0.606572512,-0.000782512
2398,2/17/17,6/16/17,15,DEPO,Put,1.5,0.60688,16.469999,0.325804244,0.608382855,-0.001502855
2399,2/17/17,2/24/17,46.5,CTRP,Call,1.17,0.60696,45.630001,0.019164956,0.615313599,-0.008353599
2400,2/17/17,2/24/17,45,CTRP,Call,1.88,0.61053,45.630001,0.019164956,0.616415955,-0.005885955
2401,2/17/17,6/16/17,15,HRTX,Call,1.7,0.61137,14.3,0.325804244,0.609133573,0.002236427
2402,2/17/17,3/17/17,32,FNSR,Put,1.48,0.61202,33.75,0.076659822,0.621275899,-0.009255899
2403,2/17/17,3/17/17,34,FNSR,Put,2.45,0.61362,33.75,0.076659822,0.623493323,-0.009873323
2404,2/17/17,3/17/17,30,GHDX,Put,2.5,0.61431,29.110001,0.076659822,0.622944529,-0.008634529
2405,2/17/17,4/21/17,20,EXAS,Put,2.05,0.61724,19.91,0.1724846,0.610867661,0.006372339
2406,2/17/17,4/21/17,18,EXAS,Put,1.1,0.618,19.91,0.1724846,0.610691067,0.007308933
2407,2/17/17,4/21/17,48,IONS,Call,4.4,0.61959,46.939999,0.1724846,0.624082067,-0.004492067
2408,2/17/17,7/21/17,14,CSIQ,Put,2.2,0.62039,14.12,0.421629021,0.629354553,-0.008964553
2409,2/17/17,3/17/17,80,BLUE,Call,4.1,0.62095,77.099998,0.076659822,0.624973291,-0.004023291
2410,2/17/17,6/16/17,2.5,AXAS,Call,0.25,0.62259,2.31,0.325804244,0.615275309,0.007314691
2411,2/17/17,3/17/17,35,FNSR,Call,1.82,0.6261,33.75,0.076659822,0.629780753,-0.003680753
2412,2/17/17,3/3/17,33,FSLR,Put,0.9,0.62644,34.84,0.038329911,0.628173169,-0.001733169
2413,2/17/17,5/19/17,10,ICON,Call,0.9,0.62812,9.31,0.249144422,0.631943029,-0.003823029
2414,2/17/17,5/19/17,25,JUNO,Put,4,0.63229,23.129999,0.249144422,0.62743091,0.00485909
