,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference,Var
15055,2017-02-17,2017-02-24,37.0,INTC,Call,0.06,0.11756,36.48,0.019164955509924708,0.11457087862518603,0.002989121374813969,0.025426347182834035
15060,2017-02-17,2017-02-24,39.5,INTC,Call,0.02,0.31739,36.48,0.019164955509924708,0.308871345448629,0.008518654551371019,0.02683970683188197
15064,2017-02-17,2017-02-24,34.0,INTC,Put,0.01,0.26172,36.48,0.019164955509924708,0.2525441996634529,0.009175800336547135,0.035059606971370685
15065,2017-02-17,2017-02-24,34.5,INTC,Put,0.02,0.22476,36.48,0.019164955509924708,0.23459420082252094,-0.009834200822520955,0.043754230390287224
15068,2017-02-17,2017-02-24,36.0,INTC,Put,0.11,0.13988,36.48,0.019164955509924708,0.14481246115185334,-0.0049324611518533346,0.03526209001896865
15080,2017-02-17,2017-03-03,36.5,INTC,Call,0.35,0.12484,36.48,0.038329911019849415,0.12508824766822016,-0.00024824766822015287,0.001988526659885877
15083,2017-02-17,2017-03-03,38.0,INTC,Call,0.03,0.14321,36.48,0.038329911019849415,0.138827115222383,0.004382884777617002,0.030604600081118653
15094,2017-02-17,2017-03-10,37.0,INTC,Call,0.24,0.12499,36.48,0.057494866529774126,0.1279294924143609,-0.0029394924143609086,0.02351782074054651
15111,2017-02-17,2017-03-24,35.5,INTC,Call,1.21,0.12833,36.48,0.09582477754962354,0.13060652575207726,-0.002276525752077263,0.01773962247391306
15115,2017-02-17,2017-03-24,37.5,INTC,Call,0.25,0.13205,36.48,0.09582477754962354,0.13750502232794107,-0.005455022327941067,0.0413102788939119
15117,2017-02-17,2017-03-24,38.5,INTC,Call,0.06,0.12619,36.48,0.09582477754962354,0.1274829431792273,-0.0012929431792272905,0.01024600348068223
15118,2017-02-17,2017-03-24,39.0,INTC,Call,0.05,0.14753,36.48,0.09582477754962354,0.14357925540651417,0.003950744593485822,0.026779262478721765
15122,2017-02-17,2017-03-03,34.0,INTC,Put,0.03,0.20745,36.48,0.038329911019849415,0.21697762194224868,-0.009527621942248682,0.04592731714749907
15139,2017-02-17,2017-03-10,35.5,INTC,Put,0.19,0.16037,36.48,0.057494866529774126,0.159434847753568,0.0009351522464320083,0.0058312168512315785
15141,2017-02-17,2017-03-10,36.5,INTC,Put,0.52,0.14125,36.48,0.057494866529774126,0.1476349620210135,-0.006384962021013518,0.045203270945228455
15142,2017-02-17,2017-03-10,37.0,INTC,Put,0.84,0.15367999999999998,36.48,0.057494866529774126,0.15597999629029577,-0.002299996290295786,0.014966139317385387
15146,2017-02-17,2017-03-17,33.0,INTC,Put,0.04,0.21871999999999997,36.48,0.07665982203969883,0.2164864461169723,0.002233553883027678,0.010211932530302113
15147,2017-02-17,2017-03-17,34.0,INTC,Put,0.08,0.19552999999999998,36.48,0.07665982203969883,0.1922265141336328,0.003303485866367195,0.01689503332668744
15148,2017-02-17,2017-03-17,35.0,INTC,Put,0.18,0.16671,36.48,0.07665982203969883,0.17277161191158857,-0.006061611911588577,0.03636021781290011
15149,2017-02-17,2017-03-17,36.0,INTC,Put,0.41,0.15911,36.48,0.07665982203969883,0.1564690603923262,0.002640939607673809,0.016598200035659663
15150,2017-02-17,2017-03-17,37.0,INTC,Put,0.9,0.14818,36.48,0.07665982203969883,0.15139990873587036,-0.003219908735870358,0.021729712079027925
15151,2017-02-17,2017-03-17,38.0,INTC,Put,1.71,0.16927999999999999,36.48,0.07665982203969883,0.17523869232655737,-0.00595869232655738,0.03520021459450248
15155,2017-02-17,2017-03-24,33.5,INTC,Put,0.12,0.22321,36.48,0.09582477754962354,0.2208830963478386,0.0023269036521613995,0.010424728516470586
15160,2017-02-17,2017-03-24,36.0,INTC,Put,0.49,0.15698,36.48,0.09582477754962354,0.15895239301394432,-0.001972393013944307,0.012564613415366969
15166,2017-02-17,2017-04-21,34.0,INTC,Call,2.69,0.16305999999999998,36.48,0.17248459958932238,0.16340524303265228,-0.0003452430326522926,0.0021172760496276995
15168,2017-02-17,2017-04-21,36.0,INTC,Call,1.25,0.15934,36.48,0.17248459958932238,0.16218358817102393,-0.0028435881710239252,0.017846040987974928
15171,2017-02-17,2017-04-21,39.0,INTC,Call,0.15,0.13922,36.48,0.17248459958932238,0.1428427928918399,-0.0036227928918398933,0.02602207220111976
15172,2017-02-17,2017-04-21,40.0,INTC,Call,0.07,0.14585,36.48,0.17248459958932238,0.14742211482411308,-0.001572114824113069,0.010778984052883571
15173,2017-02-17,2017-04-21,33.0,INTC,Put,0.16,0.20451,36.48,0.17248459958932238,0.20150954315754205,0.003000456842457949,0.014671443168832572
15174,2017-02-17,2017-04-21,34.0,INTC,Put,0.27,0.1871,36.48,0.17248459958932238,0.1881222236802011,-0.0010222236802011064,0.005463515126676144
15177,2017-02-17,2017-04-21,37.0,INTC,Put,1.23,0.16095,36.48,0.17248459958932238,0.15885627375122177,0.002093726248778238,0.013008550784580542
15179,2017-02-17,2017-04-21,39.0,INTC,Put,2.83,0.19347,36.48,0.17248459958932238,0.19181858929862275,0.0016514107013772539,0.008535745600750782
15182,2017-02-17,2017-05-19,34.0,INTC,Call,2.76,0.14315999999999998,36.48,0.24914442162902123,0.1499168208347609,-0.006756820834760924,0.04719768674742194
15188,2017-02-17,2017-05-19,40.0,INTC,Call,0.21,0.17243,36.48,0.24914442162902123,0.1639780619524256,0.008451938047574409,0.049016633112419
15189,2017-02-17,2017-05-19,33.0,INTC,Put,0.48,0.24996999999999997,36.48,0.24914442162902123,0.24443157785349137,0.005538422146508598,0.02215634734771612
15190,2017-02-17,2017-05-19,34.0,INTC,Put,0.62,0.21871999999999997,36.48,0.24914442162902123,0.2239548321975432,-0.005234832197543227,0.023933943843924776
15206,2017-02-17,2017-06-16,34.0,INTC,Put,0.81,0.23192,36.48,0.3258042436687201,0.22484549797514825,0.007074502024851742,0.030504061852585987
15208,2017-02-17,2017-06-16,36.0,INTC,Put,1.49,0.21871999999999997,36.48,0.3258042436687201,0.21189223488053618,0.006827765119463786,0.031216921723956594
15209,2017-02-17,2017-06-16,37.0,INTC,Put,2.02,0.21871999999999997,36.48,0.3258042436687201,0.21315047586979916,0.005569524130200815,0.025464173967633574
15220,2017-02-17,2017-07-21,40.0,INTC,Call,0.49,0.16716,36.48,0.4216290212183436,0.16967324033897568,-0.0025132403389756808,0.01503493861555205
15223,2017-02-17,2017-07-21,35.0,INTC,Put,1.28,0.21871999999999997,36.48,0.4216290212183436,0.21208248037153601,0.006637519628463956,0.030347108762179758
15224,2017-02-17,2017-07-21,36.0,INTC,Put,1.75,0.21871999999999997,36.48,0.4216290212183436,0.21512125957754055,0.0035987404224594177,0.01645364128776252
15234,2017-02-17,2017-08-18,38.0,INTC,Call,1.18,0.17435,36.48,0.49828884325804246,0.17234747833878178,0.002002521661218226,0.011485641876789366
15236,2017-02-17,2017-08-18,40.0,INTC,Call,0.64,0.17752,36.48,0.49828884325804246,0.17450625475197043,0.003013745248029581,0.016976933573848472
15239,2017-02-17,2017-08-18,35.0,INTC,Put,1.65,0.23965999999999998,36.48,0.49828884325804246,0.234165725610033,0.005494274389966997,0.022925287448748215
15249,2017-02-17,2017-10-20,38.0,INTC,Call,1.5,0.16717,36.48,0.6707734428473648,0.17503990209408568,-0.007869902094085668,0.0470772393018225
15252,2017-02-17,2017-10-20,33.0,INTC,Put,1.33,0.24769000000000002,36.48,0.6707734428473648,0.24433508581498628,0.003354914185013741,0.013544810791770926
15257,2017-02-17,2017-10-20,38.0,INTC,Put,3.75,0.24294000000000002,36.48,0.6707734428473648,0.24762273660209105,-0.004682736602091037,0.01927528032473465
15264,2017-02-17,2018-01-19,37.0,INTC,Put,3.58,0.24879,36.48,0.919917864476386,0.24311132817422568,0.005678671825774334,0.022825161082737785
15303,2017-02-17,2017-03-17,41.0,IBKR,Call,0.1,0.17518,38.689999,0.07665982203969883,0.1699605294385329,0.005219470561467099,0.029794899882789695
15304,2017-02-17,2017-03-17,42.0,IBKR,Call,0.1,0.21871999999999997,38.689999,0.07665982203969883,0.21874308266950437,-2.3082669504403963e-05,0.00010553524828275406
15306,2017-02-17,2017-03-17,36.0,IBKR,Put,0.2,0.24996999999999997,38.689999,0.07665982203969883,0.2513905074882099,-0.0014205074882099322,0.005682711878265121
15322,2017-02-17,2017-06-16,36.0,IBKR,Put,1.1,0.26946,38.689999,0.3258042436687201,0.2601349688083733,0.009325031191626698,0.034606365292164695
15325,2017-02-17,2017-06-16,39.0,IBKR,Put,2.3,0.24958000000000002,38.689999,0.3258042436687201,0.24623674029176268,0.003343259708237345,0.013395543345770273
15327,2017-02-17,2017-06-16,41.0,IBKR,Put,3.9,0.29014,38.689999,0.3258042436687201,0.29022899822933246,-8.899822933244872e-05,0.0003067423634536731
15334,2017-02-17,2017-09-15,35.0,IBKR,Put,2.1,0.33166999999999996,38.689999,0.5749486652977412,0.3326638587140644,-0.0009938587140644328,0.0029965288210101393
15348,2017-02-17,2017-02-24,128.0,ICPT,Call,4.8,0.64876,128.449997,0.019164955509924708,0.6448865441427191,0.0038734558572809386,0.005970552835071427
15387,2017-02-17,2017-03-17,135.0,ICPT,Call,5.7,0.5845899999999999,128.449997,0.07665982203969883,0.5891718704153458,-0.004581870415345857,0.007837750244352208
15394,2017-02-17,2017-03-17,120.0,ICPT,Put,4.2,0.56219,128.449997,0.07665982203969883,0.5631649587815252,-0.0009749587815252037,0.001734215801642156
15400,2017-02-17,2017-06-16,120.0,ICPT,Call,18.5,0.49208,128.449997,0.3258042436687201,0.4881221471276436,0.003957852872356393,0.008043108584694345
15403,2017-02-17,2017-06-16,135.0,ICPT,Call,13.0,0.52991,128.449997,0.3258042436687201,0.5348903894146207,-0.004980389414620756,0.009398557141063116
15408,2017-02-17,2017-06-16,135.0,ICPT,Put,19.9,0.54699,128.449997,0.3258042436687201,0.5543687916673142,-0.007378791667314255,0.013489810905709896
15413,2017-02-17,2017-09-15,140.0,ICPT,Call,14.5,0.48375,128.449997,0.5749486652977412,0.4857387204422037,-0.001988720442203662,0.004111050009723332
15414,2017-02-17,2017-09-15,120.0,ICPT,Put,17.25,0.57202,128.449997,0.5749486652977412,0.5739353493147756,-0.0019153493147756606,0.0033483957112962147
15419,2017-02-17,2018-01-19,140.0,ICPT,Call,19.0,0.47438,128.449997,0.919917864476386,0.47392417908041284,0.00045582091958717985,0.000960877186194991
15430,2017-02-17,2017-03-17,105.0,IDCC,Call,2.35,0.39658000000000004,99.599998,0.07665982203969883,0.40170660741003866,-0.005126607410038619,0.012927044757775528
15437,2017-02-17,2017-06-16,90.0,IDCC,Call,13.7,0.363,99.599998,0.3258042436687201,0.3666412891472743,-0.003641289147274296,0.010031099579268033
15439,2017-02-17,2017-06-16,95.0,IDCC,Call,10.4,0.3475,99.599998,0.3258042436687201,0.3526683648480693,-0.005168364848069318,0.0148729923685448
15441,2017-02-17,2017-06-16,100.0,IDCC,Call,7.6,0.33764,99.599998,0.3258042436687201,0.3404279078271844,-0.0027879078271844104,0.008257042492549492
15455,2017-02-17,2017-09-15,90.0,IDCC,Put,6.0,0.35236999999999996,99.599998,0.5749486652977412,0.35683419630705937,-0.004464196307059409,0.01266905896375801
15456,2017-02-17,2017-09-15,95.0,IDCC,Put,8.0,0.35767,99.599998,0.5749486652977412,0.34992077467071836,0.007749225329281628,0.021665852124253163
15487,2017-02-17,2017-04-21,21.0,ISIL,Put,0.35,0.21868,22.18,0.17248459958932238,0.22733380361237804,-0.008653803612378025,0.039572908415849754
15507,2017-02-17,2017-04-21,40.0,INTL,Call,0.55,0.24994,36.91,0.17248459958932238,0.25870469155394477,-0.00876469155394477,0.03506718233954057
15512,2017-02-17,2017-07-21,35.0,INTL,Put,1.75,0.28906,36.91,0.4216290212183436,0.2824172585412148,0.006642741458785184,0.02298049352655222
15513,2017-02-17,2017-07-21,40.0,INTL,Put,4.6,0.29454,36.91,0.4216290212183436,0.2868096125546724,0.007730387445327613,0.02624562859145655
15518,2017-02-17,2017-08-18,12.5,ITCI,Put,2.92,0.92766,13.27,0.49828884325804246,0.9286149260504536,-0.0009549260504535528,0.001029392288611725
15529,2017-02-17,2017-03-17,120.0,INTU,Put,2.95,0.21441999999999997,119.860001,0.07665982203969883,0.21919873026789535,-0.004778730267895381,0.022286774871259126
15531,2017-02-17,2017-04-21,110.0,INTU,Call,10.16,0.13788,119.860001,0.17248459958932238,0.14090822151339885,-0.003028221513398849,0.021962732183049383
15536,2017-02-17,2017-04-21,110.0,INTU,Put,1.0,0.21871999999999997,119.860001,0.17248459958932238,0.22317157235754967,-0.004451572357549699,0.020352836309206746
15540,2017-02-17,2017-07-21,110.0,INTU,Call,11.45,0.15500999999999998,119.860001,0.4216290212183436,0.16195881298893908,-0.006948812988939096,0.044828159402226286
15553,2017-02-17,2018-01-19,130.0,INTU,Call,4.2,0.17808,119.860001,0.919917864476386,0.1699607784577242,0.00811922154227579,0.04559311288339954
15554,2017-02-17,2018-01-19,110.0,INTU,Put,6.1,0.24291999999999997,119.860001,0.919917864476386,0.23945103017681899,0.003468969823180984,0.01428029731261726
15595,2017-02-17,2017-02-24,735.0,ISRG,Call,1.55,0.1281,724.659973,0.019164955509924708,0.1272993570931911,0.000800642906808896,0.006250139787735333
15597,2017-02-17,2017-02-24,740.0,ISRG,Call,0.96,0.13330999999999998,724.659973,0.019164955509924708,0.13727037948703683,-0.003960379487036841,0.02970804506066193
15599,2017-02-17,2017-02-24,745.0,ISRG,Call,0.4,0.13505999999999999,724.659973,0.019164955509924708,0.13314806849316393,0.001911931506836051,0.014156163977758412
15603,2017-02-17,2017-02-24,765.0,ISRG,Call,0.1,0.1861,724.659973,0.019164955509924708,0.18034199635809298,0.005758003641907011,0.03094037421766261
15622,2017-02-17,2017-02-24,700.0,ISRG,Put,0.4,0.15553,724.659973,0.019164955509924708,0.16036830773277808,-0.004838307732778074,0.031108517538597533
15631,2017-02-17,2017-02-24,722.5,ISRG,Put,4.8,0.14160999999999999,724.659973,0.019164955509924708,0.14632500837985934,-0.004715008379859359,0.033295730385279
15633,2017-02-17,2017-02-24,727.5,ISRG,Put,7.0,0.14225,724.659973,0.019164955509924708,0.1372707880429839,0.004979211957016089,0.03500324750099184
15656,2017-02-17,2017-03-03,725.0,ISRG,Call,8.0,0.14708,724.659973,0.038329911019849415,0.14309806558275012,0.003981934417249866,0.027073255488508745
15663,2017-02-17,2017-03-03,750.0,ISRG,Call,0.97,0.13566,724.659973,0.038329911019849415,0.13776184341569225,-0.0021018434156922505,0.0154934646593856
15678,2017-02-17,2017-03-10,740.0,ISRG,Call,3.14,0.12569,724.659973,0.057494866529774126,0.12404655300172292,0.0016434469982770789,0.013075399779434154
15679,2017-02-17,2017-03-10,750.0,ISRG,Call,1.52,0.12791,724.659973,0.057494866529774126,0.1279905000597497,-8.05000597497163e-05,0.0006293492279705754
15680,2017-02-17,2017-03-10,760.0,ISRG,Call,0.95,0.14598,724.659973,0.057494866529774126,0.1421155130827661,0.0038644869172339003,0.026472714873502536
15704,2017-02-17,2017-03-17,765.0,ISRG,Call,1.61,0.15533,724.659973,0.07665982203969883,0.15514819841169195,0.00018180158830805038,0.0011704216075970539
15705,2017-02-17,2017-03-17,770.0,ISRG,Call,1.11,0.15594,724.659973,0.07665982203969883,0.15329913067521447,0.002640869324785522,0.016935163042102873
15706,2017-02-17,2017-03-17,775.0,ISRG,Call,0.55,0.14465999999999998,724.659973,0.07665982203969883,0.14247474820189154,0.0021852517981084396,0.015106123310579565
15711,2017-02-17,2017-03-24,715.0,ISRG,Call,18.82,0.14214000000000002,724.659973,0.09582477754962354,0.14877758595848833,-0.006637585958488318,0.04669752327626507
15714,2017-02-17,2017-03-24,727.5,ISRG,Call,10.5,0.12593,724.659973,0.09582477754962354,0.1305629240674473,-0.004632924067447308,0.03678967734016762
15718,2017-02-17,2017-03-24,750.0,ISRG,Call,4.6,0.15065,724.659973,0.09582477754962354,0.14933531246803003,0.001314687531969977,0.008726767553733666
15730,2017-02-17,2017-03-03,675.0,ISRG,Put,0.81,0.2356,724.659973,0.038329911019849415,0.23279557906304843,0.002804420936951574,0.011903314672969328
15732,2017-02-17,2017-03-03,682.5,ISRG,Put,1.41,0.2387,724.659973,0.038329911019849415,0.23323469547621759,0.0054653045237824105,0.022896122847852578
15737,2017-02-17,2017-03-03,700.0,ISRG,Put,1.53,0.16222999999999999,724.659973,0.038329911019849415,0.16111158266687373,0.0011184173331262592,0.006894022888037104
15738,2017-02-17,2017-03-03,705.0,ISRG,Put,2.5,0.16474,724.659973,0.038329911019849415,0.1648634743976579,-0.00012347439765789114,0.0007495107299859849
15741,2017-02-17,2017-03-03,712.5,ISRG,Put,5.4,0.18183,724.659973,0.038329911019849415,0.18557836408140752,-0.0037483640814075236,0.020614662494679227
15742,2017-02-17,2017-03-03,715.0,ISRG,Put,5.02,0.16158,724.659973,0.038329911019849415,0.16172265586208312,-0.00014265586208311865,0.0008828806911939513
15752,2017-02-17,2017-03-10,680.0,ISRG,Put,1.9,0.22011,724.659973,0.057494866529774126,0.21593811781989541,0.004171882180104586,0.01895362400665388
15762,2017-02-17,2017-03-17,670.0,ISRG,Put,1.15,0.19589,724.659973,0.07665982203969883,0.19280801518536228,0.0030819848146377282,0.015733242200407005
15763,2017-02-17,2017-03-17,675.0,ISRG,Put,1.55,0.1912,724.659973,0.07665982203969883,0.1921798114194277,-0.0009798114194276841,0.005124536712487887
15764,2017-02-17,2017-03-17,680.0,ISRG,Put,1.85,0.18644000000000002,724.659973,0.07665982203969883,0.185821797760794,0.0006182022392060282,0.003315824067828943
15766,2017-02-17,2017-03-17,690.0,ISRG,Put,2.61,0.17411,724.659973,0.07665982203969883,0.17196814861225984,0.0021418513877401457,0.012301713788640204
15768,2017-02-17,2017-03-17,700.0,ISRG,Put,4.0,0.15569000000000002,724.659973,0.07665982203969883,0.1624657511280549,-0.006775751128054869,0.043520785715555704
15770,2017-02-17,2017-03-17,710.0,ISRG,Put,7.0,0.17017000000000002,724.659973,0.07665982203969883,0.1658667217922777,0.004303278207722305,0.025288113108787123
15771,2017-02-17,2017-03-17,715.0,ISRG,Put,10.5,0.19680999999999998,724.659973,0.07665982203969883,0.18801744790758476,0.008792552092415223,0.044675332007597296
15772,2017-02-17,2017-03-17,720.0,ISRG,Put,10.5,0.15845,724.659973,0.07665982203969883,0.16068545477125834,-0.002235454771258333,0.014108266148679917
15782,2017-02-17,2017-03-24,695.0,ISRG,Put,4.4,0.17244,724.659973,0.09582477754962354,0.16902443569862785,0.0034155643013721593,0.01980726224409742
15785,2017-02-17,2017-03-24,712.5,ISRG,Put,8.7,0.15735,724.659973,0.09582477754962354,0.1586794544389598,-0.0013294544389598206,0.008449027257450403
15799,2017-02-17,2017-04-21,705.0,ISRG,Call,35.25,0.19182000000000002,724.659973,0.17248459958932238,0.20071114126915499,-0.008891141269154967,0.04635148195785094
15810,2017-02-17,2017-04-21,760.0,ISRG,Call,9.94,0.18719,724.659973,0.17248459958932238,0.18951351781342643,-0.0023235178134264345,0.012412617198709517
15811,2017-02-17,2017-04-21,765.0,ISRG,Call,6.96,0.16657,724.659973,0.17248459958932238,0.17140511199233724,-0.004835111992337243,0.029027507908610455
15816,2017-02-17,2017-04-21,790.0,ISRG,Call,2.1,0.1504,724.659973,0.17248459958932238,0.15522204584367763,-0.004822045843677625,0.03206147502445229
15823,2017-02-17,2017-04-21,680.0,ISRG,Put,8.2,0.20913,724.659973,0.17248459958932238,0.21030528709129753,-0.0011752870912975222,0.0056198875880912455
15826,2017-02-17,2017-04-21,695.0,ISRG,Put,13.5,0.21871999999999997,724.659973,0.17248459958932238,0.22010394071834646,-0.0013839407183464936,0.006327453906119668
15851,2017-02-17,2017-07-21,695.0,ISRG,Call,47.52,0.15375999999999998,724.659973,0.4216290212183436,0.1599998245399414,-0.00623982453994143,0.0405815851973298
15858,2017-02-17,2017-07-21,730.0,ISRG,Call,33.34,0.19218,724.659973,0.4216290212183436,0.18718468751232428,0.004995312487675707,0.025992884211029802
15860,2017-02-17,2017-07-21,740.0,ISRG,Call,28.0,0.17639000000000002,724.659973,0.4216290212183436,0.18191696210963942,-0.005526962109639405,0.03133376103883102
15872,2017-02-17,2017-07-21,690.0,ISRG,Put,26.55,0.22625,724.659973,0.4216290212183436,0.2306448506761369,-0.004394850676136902,0.019424754369665866
15889,2017-02-17,2018-01-19,760.0,ISRG,Call,46.7,0.2102,724.659973,0.919917864476386,0.2167948286092286,-0.006594828609228609,0.03137406569566417
15890,2017-02-17,2018-01-19,780.0,ISRG,Call,38.0,0.21128000000000002,724.659973,0.919917864476386,0.21070295066632255,0.0005770493336774707,0.002731206615285264
